npsn,nama,alamat,kecamatan,kabupaten,provinsi,bentuk_pendidikan,status_sekolah,latitude,longitude
40200351,SD INPRES TENGKEL,Tengkel Kecamatan Labobo,KEC. LABOBO ,Kab. Banggai Laut,Prov. Sulawesi Tengah,SD,NEGERI,-1.6809,123.354
40209831,MAN BANGGAI LAUT,DESA MANSALEAN,KEC. LABOBO ,Kab. Banggai Laut,Prov. Sulawesi Tengah,MA,NEGERI,-1.6847,123.3811
40210195,MTSN 1 BANGGAI LAUT,JL. LAPANGAN BOLA NO. 1 MANSALEAN,KEC. LABOBO ,Kab. Banggai Laut,Prov. Sulawesi Tengah,MTs,NEGERI,-1.6824,123.3822
40200369,SD NEGERI 1 MANSALEAN,Mansalean,KEC. LABOBO ,Kab. Banggai Laut,Prov. Sulawesi Tengah,SD,NEGERI,-1.6827,123.3829
69829141,KB TERPADU KARTINI,DUSUN I,KEC. BANGGAI TENGAH,Kab. Banggai Laut,Prov. Sulawesi Tengah,KB,SWASTA,-1.661791,123.48625
40200400,SD INPRES POSOSLALONGO,Pososlalongo,KEC. BANGGAI TENGAH,Kab. Banggai Laut,Prov. Sulawesi Tengah,SD,NEGERI,-1.6607,123.4853
69829111,TK NEGERI 1 BANGGAI TENGAH,DESA BADUMPAYAN,KEC. BANGGAI TENGAH,Kab. Banggai Laut,Prov. Sulawesi Tengah,TK,NEGERI,-1.668578,123.5229
40200164,SD NEGERI BADUMPAYAN,Badumpayan,KEC. BANGGAI TENGAH,Kab. Banggai Laut,Prov. Sulawesi Tengah,SD,NEGERI,-1.6675,123.5206
69978087,SD BAULALONGO,"Jl. Taman Siswa No. 1 Baulalongo, Desa Tintingo Banggai Tengah Kab. Banggai Laut",KEC. BANGGAI TENGAH,Kab. Banggai Laut,Prov. Sulawesi Tengah,SD,NEGERI,-1.6666606,123.5415904
P9947950,PKBM PERMATA,Jl. Tadulako No. 22,KEC. BANGGAI SELATAN,Kab. Banggai Laut,Prov. Sulawesi Tengah,PKBM,SWASTA,-1.679754,123.5693998
40206735,SMP NEGERI 2 BANGGAI SELATAN,Jl. Sis Aljufri Matanga,KEC. BANGGAI SELATAN,Kab. Banggai Laut,Prov. Sulawesi Tengah,SMP,NEGERI,-1.6735746,123.564167
69829139,TK NEGERI 3 BANGGAI SELATAN,"JL. TADULAKO, NO.     KODE POS 94890",KEC. BANGGAI SELATAN,Kab. Banggai Laut,Prov. Sulawesi Tengah,TK,NEGERI,-1.678428,123.575179
40206268,SMP NEGERI SATU ATAP MALINO,Jl. Tadulako Malino,KEC. BANGGAI SELATAN,Kab. Banggai Laut,Prov. Sulawesi Tengah,SMP,NEGERI,-1.677743,123.574771
40200384,SDN INPRES MALINO,Malino,KEC. BANGGAI SELATAN,Kab. Banggai Laut,Prov. Sulawesi Tengah,SD,NEGERI,-1.678,123.5752
40206620,SMK NEGERI 2 BANGGAI,Jln. Mandapar No. 2,KEC. BANGGAI SELATAN,Kab. Banggai Laut,Prov. Sulawesi Tengah,SMK,NEGERI,-1.6695,123.5765
